time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,load_cell_main_force,l_over_d,main_battery_current,main_battery_voltage,steering_motor_torque,depower_motor_torque,kcu_motor_current,kcu_mppt_current,kcu_io_current,steering_motor_abs_pos,depower_motor_abs_pos,kite_velocity_abs,kite_est_vx,kite_est_vy,kite_est_vz,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_ax,kite_0_ay,kite_0_az,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_0_roll_rate,kite_0_pitch_rate,kite_0_yaw_rate,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,kite_2_vx,kite_2_vy,kite_2_vz,kite_2_ax,kite_2_ay,kite_2_az,kite_2_roll,kite_2_pitch,kite_2_yaw,kite_2_roll_rate,kite_2_pitch_rate,kite_2_yaw_rate,kite_3_vx,kite_3_vy,kite_3_vz,kite_3_ax,kite_3_ay,kite_3_az,kite_3_roll,kite_3_pitch,kite_3_yaw,kite_3_roll_rate,kite_3_pitch_rate,kite_3_yaw_rate,kite_u_av_batt,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_length,ground_tether_force,est_upwind_direction,est_wind_velocity,est_app_wind_kite,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570540124.9,2019-10-08,15:08:44.900,15.0,13.0,16.0300006866455,nan,3.24591,1.90315,46.3412,-0.444,0.0,2.67616,-1.21836,0.39024699999999996,181925.0,134084.0,16.9095,5.31388,-11.6916,-11.0,-9.8,8.3,11.0,nan,nan,nan,-49.4,-21.8,166.2,nan,nan,nan,-12.3205,8.164819999999999,9.808069999999999,4.7103,11.6347,15.5406,-53.1651,-20.7148,178.834,-0.122999,-0.244297,-1.16729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,251.1,6.6,52.1701,4.4272,6.2,0.9735229999999999,231.542,218.15099999999998,4.4362699999999995,7.76352,17.6152,217.215,-4.17535,159.142,0.632215,0.29534,269.306,4.25585,3.7482599999999997,26.3390960693359,22.0009689331055,35.0,22.0,552766.0,1045.99,pp-ro,1.0,2.0,0,2
1570540125.0,2019-10-08,15:08:45.000,15.0,14.0,16.1399993896484,nan,3.1471299999999998,2.1176,46.3348,-0.48100000000000004,0.0,2.70975,-1.24766,0.41212200000000004,180688.0,134084.0,17.3442,5.93027,-11.3473,-11.7,-9.3,8.8,11.7,nan,nan,nan,-48.8,-24.7,163.6,nan,nan,nan,-11.5266,9.244860000000001,11.4933,7.29157,14.5544,16.8091,-53.8441,-26.6403,174.91400000000002,-0.41602,-0.0643876,-1.3167200000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,251.1,6.6,52.1701,4.4272,6.1,0.979618,231.644,219.233,4.43618,7.76355,17.5964,217.68200000000002,-4.93535,158.642,0.6296579999999999,0.298875,269.401,4.1882,3.69395,28.4458923339844,22.0009689331055,35.0,22.0,552916.0,1784.34,pp-ro,1.0,2.0,0,2
1570540125.1,2019-10-08,15:08:45.100,15.0,16.0,16.25,nan,3.05849,2.29925,46.3496,-0.237,0.0,2.76874,-1.23516,0.430091,179532.0,134084.0,18.1488,7.0262899999999995,-10.4116,-13.1,-8.1,9.6,13.1,nan,nan,nan,-47.6,-30.8,158.4,nan,nan,nan,-9.79204,10.7795,13.9992,10.5076,9.38075,15.5396,-54.2409,-36.3254,168.535,-0.630096,0.0682248,-1.33404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,251.1,6.6,52.1701,4.4272,6.1,0.979618,231.78099999999998,222.138,4.4361,7.76358,17.6223,218.558,-6.07534,157.542,0.624382,0.304083,269.488,4.05206,3.58775,30.4147033691406,22.0009689331055,35.0,22.0,553199.0,1630.52,pp-ro,1.0,2.0,0,2
1570540125.2,2019-10-08,15:08:45.200,15.0,17.0,16.2999992370605,nan,2.86098,1.6527599999999998,46.3793,-0.305,0.0,2.4617,-1.14219,0.408997,178581.0,134084.0,19.1911,8.27326,-9.31092,-14.6,-6.7,10.5,14.6,nan,nan,nan,-44.9,-36.8,152.2,nan,nan,nan,-8.19736,11.7846,15.6984,5.61641,4.87235,13.4077,-53.1888,-42.9725,163.556,-1.00609,-0.074835,-1.41382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,251.1,6.6,52.1701,4.4272,6.1,0.9834959999999999,231.832,227.185,4.43601,7.7636199999999995,17.8342,219.551,-6.4553,156.24200000000002,0.618292,0.305774,269.547,3.9131699999999996,3.4809900000000003,32.034393310546896,22.0009689331055,35.0,22.0,553259.0,1138.29,pp-ro,1.0,2.0,0,2
1570540125.3,2019-10-08,15:08:45.300,15.0,17.0,16.2999992370605,nan,2.8564700000000003,1.54182,46.3919,-0.395,0.0,2.16795,-1.0543,0.41329399999999994,177837.0,134084.0,20.1117,9.46449,-7.674860000000001,-16.0,-4.8,11.2,16.0,nan,nan,nan,-40.8,-42.9,144.5,nan,nan,nan,-8.19736,11.7846,15.6984,5.61641,4.87235,13.4077,-53.1888,-42.9725,163.556,-1.00609,-0.074835,-1.41382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,251.1,6.6,52.1701,4.4272,6.1,1.01508,231.985,239.013,4.435919999999999,7.76365,18.0078,220.66099999999997,-7.215269999999999,154.842,0.611626,0.309154,269.665,3.76323,3.3637599999999996,33.301544189453104,22.0009689331055,35.0,22.0,553395.0,1415.17,pp-ro,1.0,2.0,0,2
1570540125.4,2019-10-08,15:08:45.400,15.0,16.0,16.4599990844727,nan,2.7692,1.11604,46.4543,-0.5579999999999999,0.0,1.49413,-1.00547,0.412904,177303.0,134084.0,20.8262,10.4911,-5.88791,-17.0,-2.8,11.7,17.0,nan,nan,nan,-34.9,-48.8,135.2,nan,nan,nan,-6.07955,12.5499,17.2993,26.0633,4.44825,13.2981,-51.3114,-50.0254,157.075,-0.6226520000000001,-0.41356499999999996,-1.4764700000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,253.8,7.3,52.1701,4.4272,6.1,1.0173,232.03599999999997,241.007,4.43586,7.763780000000001,18.1039,221.771,-7.595219999999999,153.24200000000002,0.60438,0.310761,269.672,3.61,3.25699,33.8039703369141,22.0009689331055,35.0,22.0,553523.0,2461.16,pp-ro,1.0,2.0,0,2
1570540125.5,2019-10-08,15:08:45.500,15.0,16.0,16.6700000762939,nan,2.69195,0.498464,46.5474,-0.247,0.0,0.9706889999999999,-1.07657,0.40391900000000003,176979.0,134084.0,21.7506,11.5999,-3.81199,-18.0,-0.5,12.2,18.0,nan,nan,nan,-27.1,-53.5,124.4,nan,nan,nan,-6.07955,12.5499,17.2993,26.0633,4.44825,13.2981,-51.3114,-50.0254,157.075,-0.6226520000000001,-0.41356499999999996,-1.4764700000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,253.8,7.3,52.1701,4.4272,6.1,1.0184,232.138,245.463,4.43583,7.7640199999999995,18.4211,222.997,-7.5951699999999995,151.642,0.596917,0.310589,269.779,3.46666,3.14547,34.529510498046896,22.0009689331055,35.0,22.0,553699.0,1445.93,pp-ro,1.0,2.0,0,2
1570540125.6,2019-10-08,15:08:45.600,15.0,16.0,16.9300003051758,nan,2.68966,0.217214,46.5738,-0.45899999999999996,0.0,0.7945180000000001,-1.05782,0.410951,176866.0,134084.0,22.419,12.3929,-1.75079,-18.6,1.7,12.4,18.6,nan,nan,nan,-16.3,-57.1,110.2,nan,nan,nan,0.220175,14.0651,20.0772,30.6303,-4.277830000000001,9.13216,-34.6056,-65.8839,129.817,-0.173768,-0.0828844,-1.54474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,253.8,7.3,52.1701,4.4272,6.1,1.03503,232.24,252.502,4.4358,7.76425,18.6824,224.22400000000002,-7.595110000000001,149.841,0.588845,0.310452,269.79,3.3127400000000002,3.04694,34.9058990478516,22.0009689331055,23.0044822692871,22.0,553848.0,1815.1,pp-ro,1.0,2.0,0,2
1570540125.7,2019-10-08,15:08:45.700,15.0,15.0,17.1900005340576,nan,2.71208,-0.132786,46.5685,-0.467,0.0,0.45076700000000003,-1.17032,0.606654,176866.0,134084.0,23.0382,13.020999999999999,0.46136499999999997,-19.0,4.0,12.4,19.0,nan,nan,nan,-2.9,-59.2,93.7,nan,nan,nan,0.220175,14.0651,20.0772,30.6303,-4.277830000000001,9.13216,-34.6056,-65.8839,129.817,-0.173768,-0.0828844,-1.54474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,253.8,7.3,52.1701,4.4272,6.1,1.0494299999999999,232.342,266.943,4.43576,7.764480000000001,19.0138,225.48,-7.59505,148.141,0.581024,0.310296,269.89799999999997,3.1574299999999997,2.94875,34.957000732421896,22.0009689331055,23.0044822692871,22.0,554008.0,1261.34,pp-ro,1.0,2.0,0,2
1570540125.8,2019-10-08,15:08:45.800,15.0,16.0,17.4899997711182,nan,2.76599,-0.480833,46.559,-0.19399999999999998,0.0,0.178111,-1.29102,0.6386850000000001,176870.0,134086.0,23.4158,13.5115,2.9205,-18.9,6.5,12.2,18.9,nan,nan,nan,11.2,-58.9,76.2,nan,nan,nan,4.3807,14.1575,20.6252,30.118000000000002,-0.444118,2.08722,-8.06303,-70.8339,96.82600000000001,-0.23835399999999998,0.11491900000000001,-1.6553900000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,253.8,7.3,52.1701,4.4272,6.1,1.08046,232.44400000000002,276.616,4.43573,7.76472,19.1539,226.707,-7.214980000000001,146.441,0.573293,0.30847199999999997,269.987,3.00188,2.84315,34.948486328125,22.001998901367198,23.0092449188232,22.0,554091.0,1076.76,pp-ro,1.0,2.0,0,2
1570540125.9,2019-10-08,15:08:45.900,15.0,16.0,17.7900009155273,nan,2.79034,-0.808177,46.6415,-0.327,0.0,0.028501799999999997,-1.2918,0.46212200000000003,177078.0,134086.0,23.6791,13.7824,5.33805,-18.5,8.9,11.8,18.5,nan,nan,nan,24.6,-56.7,59.7,nan,nan,nan,8.76426,13.5161,20.285,24.3527,-1.54796,-2.95193,27.2787,-68.7221,55.376000000000005,-0.27663000000000004,-0.143283,-1.5096100000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,253.8,7.3,52.1701,4.4272,6.1,1.08545,232.547,281.772,4.4357,7.76495,19.3022,227.933,-6.45491,144.741,0.565588,0.305002,270.084,2.8466,2.74115,34.5942230224609,22.001998901367198,23.0092449188232,22.0,554383.0,3045.68,pp-ro,1.0,2.0,0,2
1570540126.0,2019-10-08,15:08:46.000,15.0,15.0,18.0300006866455,nan,2.85129,-1.1913799999999999,46.6827,-0.213,0.0,-0.0875138,-1.44375,0.424622,177807.0,134087.0,24.1174,14.0535,7.75557,-18.0,11.3,11.4,18.0,nan,nan,nan,34.2,-52.6,46.9,nan,nan,nan,8.76426,13.5161,20.285,24.3527,-1.54796,-2.95193,27.2787,-68.7221,55.376000000000005,-0.27663000000000004,-0.143283,-1.5096100000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,253.8,7.3,52.1701,4.4272,6.0,1.09985,232.717,290.525,4.43567,7.76518,19.6682,229.13099999999997,-5.314830000000001,143.141,0.5582729999999999,0.299914,270.219,2.70178,2.64164,33.352630615234396,22.0025119781494,23.0116176605225,22.0,554692.0,1999.69,pp-ro,1.0,2.0,0,2
1570540126.1,2019-10-08,15:08:46.100,15.0,15.0,18.3700008392334,nan,2.97526,-1.29216,46.6975,-0.177,0.0,-0.0945451,-1.48243,0.428529,178556.0,134088.0,24.5131,14.105,10.1315,-17.3,13.6,10.8,17.3,nan,nan,nan,41.4,-47.7,36.6,nan,nan,nan,11.5709,13.084000000000001,19.6681,25.9001,-0.771551,-2.5605900000000004,40.6744,-63.6649,37.7855,-0.266957,0.0735704,-1.24197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,253.8,7.3,52.1701,4.4272,6.0,1.11592,232.83599999999998,302.89599999999996,4.435630000000001,7.76542,20.1209,230.27,-4.17475,141.541,0.551068,0.294883,270.325,2.56128,2.54394,32.761642456054695,22.003026962280302,23.0139999389648,22.0,554921.0,2153.51,pp-ro,1.0,2.0,0,2
1570540126.2,2019-10-08,15:08:46.200,15.0,15.0,18.7000007629395,nan,3.2096299999999998,-1.49411,46.7293,-0.127,0.0,-0.312904,-1.575,0.398841,179510.0,134089.0,24.8896,14.1021,12.3151,-16.4,15.7,10.2,16.4,nan,nan,nan,46.8,-42.1,27.9,nan,nan,nan,15.5777,11.8698,18.266,24.5759,-9.314589999999999,-11.8234,50.687,-53.9384,21.598000000000003,-0.0586015,-0.0969399,-1.42744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,253.8,7.3,52.1701,4.4272,6.0,1.14418,232.938,322.199,4.4356,7.76565,20.581,231.35,-3.03467,140.041,0.544285,0.289905,270.45099999999996,2.4190099999999997,2.45215,30.4521789550781,22.0035419464111,23.016382217407198,22.0,555081.0,1415.17,pp-ro,1.0,2.0,0,2
1570540126.3,2019-10-08,15:08:46.300,15.0,15.0,19.0699996948242,nan,3.33831,-1.7003599999999999,46.7567,-0.10400000000000001,0.0,-0.344545,-1.68555,0.406654,180654.0,134089.0,24.892,13.8249,14.2647,-15.0,17.5,9.4,15.0,nan,nan,nan,50.9,-36.3,20.9,nan,nan,nan,17.9267,11.0018,17.0553,23.2928,-12.01,-21.1976,54.4311,-47.1561,13.7168,-0.541984,0.293469,-1.4209100000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,253.8,7.3,52.1701,4.4272,6.0,1.16246,233.00599999999997,331.285,4.435569999999999,7.76588,20.750999999999998,232.343,-1.13459,138.641,0.537991,0.281704,270.566,2.28496,2.35927,29.5052337646484,22.0035419464111,23.016382217407198,22.0,555131.0,922.935,pp-ro,1.0,2.0,0,2
1570540126.4,2019-10-08,15:08:46.400,15.0,14.0,19.2900009155273,nan,3.4927099999999998,-1.76013,46.743,-0.179,0.0,-0.48165399999999997,-1.7308599999999998,0.407435,181710.0,134089.0,24.7875,13.3425,15.8568,-13.6,18.9,8.5,13.6,nan,nan,nan,53.9,-30.5,14.8,nan,nan,nan,19.8724,9.949069999999999,15.4533,22.9454,-7.8453100000000004,-17.5586,56.7294,-39.7337,7.7903199999999995,-0.365204,0.205319,-1.54511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.4,7.2,52.1701,4.4272,6.0,1.19516,233.125,341.481,4.4355199999999995,7.76617,20.9135,233.278,0.38549,137.341,0.5321020000000001,0.275215,270.705,2.1543099999999997,2.27513,27.5636520385742,22.0035419464111,23.016382217407198,22.0,555353.0,2953.39,pp-ro,1.0,2.0,0,2
1570540126.5,2019-10-08,15:08:46.500,15.0,13.0,19.5599994659424,nan,3.69271,-1.78357,46.7525,-0.218,0.0,-0.704311,-1.6765700000000001,0.401966,182548.0,134088.0,24.4847,12.7097,17.2837,-11.8,20.1,7.5,11.8,nan,nan,nan,55.6,-24.5,10.3,nan,nan,nan,21.3151,8.68778,13.5296,5.135269999999999,-16.043,-20.2114,57.3487,-32.79,3.5277800000000004,-0.314042,0.510378,-1.34586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.4,7.2,52.1701,4.4272,6.0,1.18961,233.295,340.515,4.43546,7.7665,20.9308,234.15400000000002,2.28557,136.041,0.526304,0.267169,270.814,2.03252,2.18323,25.943962097168,22.003026962280302,23.0139999389648,22.0,555913.0,3230.27,pp-ro,1.0,2.0,0,2
1570540126.6,2019-10-08,15:08:46.600,15.0,13.0,19.7399997711182,nan,3.75774,-2.0312200000000002,46.7715,-0.31,0.0,-0.563295,-1.80977,0.402357,182894.0,134088.0,24.2052,12.1873,18.3673,-10.0,21.0,6.7,10.0,nan,nan,nan,57.2,-18.7,6.5,nan,nan,nan,22.4609,7.689030000000001,11.5982,2.63404,-13.2856,-14.5694,58.2207,-26.1162,-0.538615,-0.207315,0.263392,-1.15225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.4,7.2,52.1701,4.4272,6.0,1.19294,233.364,338.43699999999995,4.4354,7.766830000000001,20.9136,234.88400000000001,4.18564,135.041,0.5217109999999999,0.259173,270.968,1.9179400000000002,2.09945,24.6887512207031,22.003026962280302,22.511217117309602,22.0,556102.0,3537.92,pp-ro,1.0,2.0,0,2
1570540126.7,2019-10-08,15:08:46.700,15.0,12.0,19.8700008392334,nan,3.877,-2.13083,46.8212,-0.015,0.0,-0.314467,-2.1164099999999997,0.401966,183424.0,134088.0,23.9685,11.5416,19.3823,-8.1,21.8,5.8,8.1,nan,nan,nan,58.6,-12.6,3.1,nan,nan,nan,23.3379,6.812119999999999,9.33902,4.74217,-7.392360000000001,-22.995,58.1662,-18.9895,-3.24792,-0.197985,0.34186500000000003,-1.2676100000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.4,7.2,52.1701,4.4272,6.0,1.1835200000000001,233.483,342.527,4.43534,7.76717,21.0212,235.643,6.465730000000001,134.041,0.5170239999999999,0.24961999999999998,271.176,1.80194,2.0114900000000002,23.786087036132802,22.003026962280302,20.9276943206787,22.0,556549.0,4153.21,pp-ro,1.0,2.0,0,2
1570540126.8,2019-10-08,15:08:46.800,15.0,13.0,19.909999847412102,nan,4.06754,-2.06872,46.8138,-0.146,0.0,-0.21056100000000003,-2.18907,0.408997,183813.0,134090.0,24.0187,10.4424,20.6302,-6.5,22.7,4.4,6.5,nan,nan,nan,59.3,-7.0,0.0,nan,nan,nan,23.7137,6.10625,8.34699,11.1517,-16.6522,-18.3917,58.023,-15.4819,-4.94691,0.0257207,0.381961,-1.13191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.4,7.2,52.1701,4.4272,6.0,1.21455,233.602,361.096,4.4352800000000006,7.7675,21.7107,236.19799999999998,8.365789999999999,133.241,0.513342,0.24170999999999998,271.316,1.69458,1.9204900000000003,23.1235656738281,22.0035419464111,19.2515182495117,22.0,556676.0,492.23199999999997,pp-ro,1.0,2.0,0,2
1570540126.9,2019-10-08,15:08:46.900,15.0,14.0,19.9500007629395,nan,4.442130000000001,-1.96482,46.816,0.032,0.0,-0.06993560000000001,-2.30703,0.4797,184330.0,134090.0,23.4644,9.57803,20.8759,-4.8,22.7,3.5,4.8,nan,nan,nan,60.5,-2.1,-3.1,nan,nan,nan,24.3538,4.6866900000000005,6.31342,4.32105,-13.1559,-20.9487,58.2617,-9.97603,-8.22546,0.0622304,0.0232762,-0.987173,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.4,7.2,52.1701,4.4272,6.0,1.2505600000000001,233.72099999999998,378.46,4.43521,7.76783,21.5934,236.69400000000002,10.6459,132.441,0.5097109999999999,0.23222800000000002,271.437,1.59833,1.84742,22.2430419921875,22.004056930542003,17.9465503692627,22.0,556951.0,3353.33,pp-ro,1.0,2.0,0,2
1570540127.0,2019-10-08,15:08:47.000,15.0,14.0,19.9500007629395,nan,4.56139,-1.95544,46.7938,-0.198,0.0,-0.04063869999999999,-2.35196,0.569154,184992.0,134090.0,23.223000000000003,8.47987,21.3961,-3.1,22.9,2.3,3.1,nan,nan,nan,60.9,3.1,-6.3,nan,nan,nan,24.4697,3.5789999999999997,4.24245,0.00203565,-15.9319,-17.7572,58.4635,-3.7924900000000004,-10.6588,0.00887434,0.0746608,-1.1354799999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.4,7.2,52.1701,4.4272,6.0,1.26386,233.857,381.244,4.43515,7.76817,21.9541,237.044,13.3059,131.841,0.506912,0.221163,271.568,1.4973299999999998,1.764,21.1155624389648,22.004571914672898,16.4284286499023,22.0,557330.0,4060.91,pp-ro,1.0,2.0,0,2
1570540127.1,2019-10-08,15:08:47.100,15.0,14.0,19.909999847412102,nan,4.86262,-1.98122,46.7483,-0.085,0.0,-0.0953262,-2.29141,0.5093880000000001,185884.0,134090.0,22.9859,7.5202,21.669,-1.5,22.9,1.3,1.5,nan,nan,nan,61.3,7.7,-9.4,nan,nan,nan,24.4,2.33141,2.37565,-0.17382999999999998,-14.7681,-17.7562,58.3845,1.7245,-13.568,-0.0872049,-0.0247408,-0.9045290000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.4,7.2,52.1701,4.4272,6.0,1.25888,233.976,378.413,4.43505,7.76876,22.2392,237.30700000000002,15.585999999999999,131.341,0.504587,0.21175100000000002,271.676,1.40562,1.6873599999999997,19.596359252929698,22.004056930542003,15.026634216308599,22.0,557847.0,5599.14,pp-ro,1.0,2.0,0,2
1570540127.2,2019-10-08,15:08:47.200,15.0,15.0,19.8199996948242,nan,5.14709,-1.92888,46.7557,-0.28,0.0,-0.151186,-2.21524,0.43477899999999997,186636.0,134091.0,22.8037,6.627730000000001,21.8191,-0.1,22.8,0.4,0.1,nan,nan,nan,61.5,12.5,-12.6,nan,nan,nan,24.4,2.33141,2.37565,-0.17382999999999998,-14.7681,-17.7562,58.3845,1.7245,-13.568,-0.0872049,-0.0247408,-0.9045290000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.4,7.2,52.1701,4.4272,6.0,1.2505600000000001,234.095,377.621,4.43503,7.76883,22.5419,237.482,17.866,130.941,0.502703,0.202269,271.777,1.31027,1.61937,18.3155899047852,22.004056930542003,13.791078567504899,22.0,558262.0,3537.92,pp-ro,1.0,2.0,0,2
1570540127.3,2019-10-08,15:08:47.300,15.0,15.0,19.6900005340576,nan,5.48262,-1.91677,46.7441,-0.08,0.0,-0.208217,-2.19063,0.459388,187460.0,134090.0,22.7275,6.02463,21.8868,1.1,22.7,-0.2,-1.1,nan,nan,nan,61.8,17.1,-15.2,nan,nan,nan,24.1822,0.796407,-0.300087,-1.10782,-10.2826,-16.2806,58.23,9.50079,-18.0296,-0.000963348,0.147027,-1.0399200000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.4,7.2,52.1701,4.4272,6.0,1.25389,234.283,380.343,4.43497,7.76917,22.7916,237.541,20.5261,130.641,0.501253,0.191224,271.871,1.2242,1.5654299999999999,16.9122009277344,22.004056930542003,12.8421955108643,22.0,558948.0,5260.73,pp-ro,1.0,2.0,0,2
1570540127.4,2019-10-08,15:08:47.400,15.0,15.0,19.6000003814697,nan,5.77479,-1.9144299999999999,46.7663,-0.10400000000000001,0.0,-0.27384200000000003,-2.13789,0.45626300000000003,187862.0,134091.0,22.7862,4.93991,22.0918,2.6,22.6,-1.3,-2.6,nan,nan,nan,61.2,20.5,-19.1,nan,nan,nan,23.4947,-1.10131,-3.39701,-6.851210000000001,-16.0321,-10.049,57.0785,19.0496,-24.005,0.22821,-0.10559400000000001,-0.897534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,261.0,6.8,52.1701,4.4272,6.0,1.2694,234.419,390.191,4.43494,7.76935,23.4258,237.54,22.4261,130.541,0.500629,0.183317,271.973,1.14406,1.48777,16.2275390625,22.004571914672898,11.3740968704224,22.0,559247.0,2461.16,pp-ro,1.0,2.0,0,2
1570540127.5,2019-10-08,15:08:47.500,15.0,15.0,19.590000152587898,nan,6.541919999999999,-1.91638,46.778999999999996,-0.084,0.0,-0.16642,-2.13633,0.44649700000000003,188786.0,134091.0,22.557,4.03343,21.8301,4.0,22.1,-2.1,-4.0,nan,nan,nan,60.5,24.0,-22.0,nan,nan,nan,23.4947,-1.10131,-3.39701,-6.851210000000001,-16.0321,-10.049,57.0785,19.0496,-24.005,0.22821,-0.10559400000000001,-0.897534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,261.0,6.8,52.1701,4.4272,6.0,1.2865799999999998,234.47,397.601,4.43495,7.76938,23.6781,237.394,24.7062,130.541,0.500488,0.173743,272.043,1.0721,1.4182,14.653839111328098,22.004571914672898,10.0725793838501,22.0,559418.0,3230.27,pp-ro,1.0,2.0,0,2
1570540127.6,2019-10-08,15:08:47.600,15.0,15.0,19.6800003051758,nan,6.56415,-1.89841,46.8128,0.021,0.0,0.0382676,-2.20352,0.45235699999999995,189514.0,134091.0,22.0102,2.92121,21.211,5.1,21.2,-3.0,-5.1,nan,nan,nan,59.8,26.7,-25.5,nan,nan,nan,23.0564,-2.04777,-4.94211,-5.76973,-6.64018,-18.316,56.1971,22.3472,-27.3874,-0.166416,0.0207181,-0.372021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,261.0,6.8,52.1701,4.4272,6.0,1.31761,234.674,416.51099999999997,4.43495,7.769419999999999,23.741,237.21900000000002,27.3662,130.641,0.500606,0.162582,272.192,1.00794,1.35293,13.413948059082001,22.004571914672898,8.86885166168213,22.0,559938.0,3137.98,pp-ro,1.0,2.0,0,2
